No,オーダーID,オーダー日付,日付キー,都道府県,市,地域,郵便番号,連絡先,顧客名,顧客ID,プロダクト,ライセンス,売上,品数,ディスカウント,利益
2266,関西-2020-131065,2020/11/15,20201115,和歌山,田辺市,関西,6460005,Irene Clark,KDDI,1022,ContactMatcher,IQGG6L5TV5,8.26,2,0,3.8822
2267,関西-2021-149146,2021/10/13,20211013,京都,宇治市,関西,6011301,Diane Murray,シーユーシー,1029,Support,S5PR2OECZ3,7.968,2,0.2,2.6892
2268,関東-2021-137470,2021/09/18,20210918,神奈川,横浜市,関東,2200045,Steven Rees,パナソニック,1043,Support,H2QNW8TJ0D,12.96,2,0,6.3504
2269,関西-2021-105480,2021/12/21,20211221,大阪,豊中市,関西,5600042,Phil Dowd,ソフトバンク,1010,Support,0P5R5GUPER,6.48,1,0,3.1104
2270,関西-2021-105480,2021/12/21,20211221,大阪,豊中市,関西,5600042,Phil Dowd,ソフトバンク,1010,ContactMatcher,89HO35S80U,6.984,1,0.2,2.3571
2271,関西-2021-164917,2021/12/03,20211203,兵庫,西宮市,関西,6620063,Julian Nash,Amazon,1004,ChatBot Plugin,CG6IGBGY75,47.96,5,0.2,4.1965
2272,関東-2019-102036,2019/09/21,20190921,神奈川,横浜市,関東,2200033,Warren Forsyth,ENEOS,1017,Marketing Suite - Gold,JTAMX1VP87,199.74,6,0,47.9376
2273,関東-2019-142944,2019/03/06,20190306,東京,港区,関東,1055121,Kevin Morrison,ウェルモ,1007,SaaS Connector Pack,AWELYO4PZE,435.26,7,0,95.7572
2274,関東-2019-142944,2019/03/06,20190306,東京,港区,関東,1055121,Kevin Morrison,ウェルモ,1007,Alchemy,QYYM9KJDZX,1119.984,2,0.2,377.9946
2275,関東-2018-157882,2018/10/03,20181003,東京,千代田区,関東,1020081,Fiona Nolan,Sony,1028,ContactMatcher,5ZSJASFKNF,143.432,1,0.2,3.5858
2276,関東-2018-157882,2018/10/03,20181003,東京,千代田区,関東,1020081,Fiona Nolan,Sony,1028,FinanceHub,HY8PI8AE2T,122.352,3,0.2,13.7646
2277,中国-2018-104283,2018/06/27,20180627,島根,松江市,中国,6900034,Sebastian Sharp,大阪ガス,1024,Marketing Suite - Gold,99EPICP974,306.2,5,0,0
2278,中国-2018-104283,2018/06/27,20180627,島根,松江市,中国,6900034,Sebastian Sharp,大阪ガス,1024,ContactMatcher,YXLNTN11DK,85.98,1,0,22.3548
2279,中国-2018-104283,2018/06/27,20180627,島根,松江市,中国,6900034,Sebastian Sharp,大阪ガス,1024,Data Smasher,J4FH4PNX40,223.96,4,0,53.7504
2280,関東-2021-142622,2021/10/31,20211031,神奈川,横浜市,関東,3300031,Kimberly Harris,Intel,1051,FinanceHub,TBSDIDF1KL,97.568,2,0.2,-6.098
2281,関東-2021-142622,2021/10/31,20211031,神奈川,横浜市,関東,3300031,Kimberly Harris,Intel,1051,FinanceHub,TJFB0HE5OV,614.272,8,0.2,-23.0352
2282,関東-2021-142622,2021/10/31,20211031,神奈川,横浜市,関東,3300031,Kimberly Harris,Intel,1051,Marketing Suite,118C3TCGW0,199.98,2,0,37.9962
2283,中国-2020-132143,2020/09/04,20200904,広島,広島市,中国,7300051,Carol Berry,アメリカンエクスプレス,1005,Support,MXDJDGQATD,48.16,7,0,22.1536
2284,九州-2019-153108,2019/03/05,20190305,鹿児島,奄美市,九州,8940022,Joseph Cameron,SMBC,1068,Site Analytics,UTXBTRUGOT,23.92,2,0,6.6976
2285,九州-2019-153108,2019/03/05,20190305,鹿児島,奄美市,九州,8940022,Joseph Cameron,SMBC,1068,OneView,880VFVZVGK,60.69,7,0,16.3863
2286,関西-2020-112676,2020/05/06,20200506,滋賀,大津市,関西,5200864,Christian Lyman,Phillips 66,1056,Support,TKGDNON3IG,14.352,3,0.2,5.2026
2287,中部-2021-165687,2021/11/18,20211118,長野,中野市,中部,3830012,Jacob Vaughan,みずほ,1065,OneView,NSSAIHB8KM,35.04,2,0,12.264
2288,関東-2021-112928,2021/06/02,20210602,千葉,船橋市,関東,2730025,Luke Jones,ビックカメラ,1060,OneView,2EAK32C2EX,17.48,5,0.2,1.311
2289,関東-2021-143343,2021/06/11,20210611,東京,千代田区,関東,1000012,Sonia Miller,ファイザー,1074,ChatBot Plugin,RXVZ1YHXSC,16.4,5,0,4.756
2290,関東-2021-115154,2021/01/09,20210109,神奈川,横浜市,関東,2200041,Karen Welch,ANA,1046,ContactMatcher,FSZNP6U9W4,892.98,2,0,80.3682
2291,関西-2019-149342,2019/04/20,20190420,和歌山,和歌山市,関西,6400344,Victor Walsh,りそな,1080,Site Analytics,C6W52V9SXV,287.97,3,0,77.7519
2292,関西-2019-149342,2019/04/20,20190420,和歌山,和歌山市,関西,6400344,Victor Walsh,りそな,1080,SaaS Connector Pack,OGJ1I3N7FU,595.38,6,0,297.69
2293,関西-2019-149342,2019/04/20,20190420,和歌山,和歌山市,関西,6400344,Victor Walsh,りそな,1080,Support,A81Z64HB80,12.96,2,0,6.2208
2294,関西-2019-130995,2019/11/01,20191101,大阪,大阪市,関西,5430051,Pippa Hunter,IBM,1015,Site Analytics,L92ZU9D71W,4.95,1,0,1.3365
2295,中国-2021-127929,2021/12/24,20211224,広島,広島市,中国,7300051,Carol Berry,アメリカンエクスプレス,1005,SaaS Connector Pack,XJDH6KH9J4,181.95,3,0,38.2095
2296,関西-2019-113145,2019/11/01,20191101,大阪,大阪市,関西,5300003,Carolyn Murray,日本郵政,1090,Support,FHN2DS2Z69,13.52,4,0,6.2192
2297,関西-2019-113145,2019/11/01,20191101,大阪,大阪市,関西,5300003,Carolyn Murray,日本郵政,1090,SaaS Connector Pack,61DJ6C1X67,259.7,5,0,106.477
2298,関西-2019-113145,2019/11/01,20191101,大阪,大阪市,関西,5300003,Carolyn Murray,日本郵政,1090,Site Analytics,HTAQT9FY8O,42.95,1,0,1.2885
2299,関西-2019-113145,2019/11/01,20191101,大阪,大阪市,関西,5300003,Carolyn Murray,日本郵政,1090,Data Smasher,NZ8IR3WXT0,1399.93,7,0,601.9699
2300,関西-2019-113145,2019/11/01,20191101,大阪,大阪市,関西,5300003,Carolyn Murray,日本郵政,1090,Site Analytics,G5PQXFNPSI,503.96,4,0,125.99
2301,関東-2018-162362,2018/11/14,20181114,茨城,笠間市,関東,3091616,Pippa Morrison,イツワ商事,1084,ContactMatcher,RS6FNOG2K5,12.72,3,0,6.36
2302,関東-2018-162362,2018/11/14,20181114,茨城,笠間市,関東,3091616,Pippa Morrison,イツワ商事,1084,ContactMatcher,4DMASI6XEA,11.52,4,0,5.6448
2303,関西-2020-106558,2020/01/17,20200117,和歌山,和歌山市,関西,6400344,Richard Carr,日本テクノ,1018,Data Smasher,3IK1RLTB5R,316,4,0,31.6
2304,関西-2021-157931,2021/09/18,20210918,和歌山,田辺市,関西,6460005,Joshua Lyman,JAバンク,1035,FinanceHub,X9QUDNL1QD,723.92,4,0,188.2192
2305,関西-2021-157931,2021/09/18,20210918,和歌山,田辺市,関西,6460005,Joshua Lyman,JAバンク,1035,Support,OAM0H9AW3M,106.32,3,0,49.9704
2306,九州-2020-115574,2020/12/24,20201224,長崎,長崎市,九州,8511201,Trevor Clark,りそな,1080,Marketing Suite,AY8QX8DP17,141.372,2,0.3,-14.1372
2307,九州-2019-160794,2019/08/06,20190806,福岡,福岡市,九州,8110321,Irene Smith,トヨタ,1087,Support,3ELPZWTIRF,27.216,3,0.2,9.8658
2308,関西-2021-116225,2021/11/06,20211106,大阪,大阪市,関西,5500025,Tracey Skinner,KDDI,1022,Data Smasher,XZNKCRRPWL,390.75,5,0,171.93
2309,関東-2021-120418,2021/06/12,20210612,埼玉,さいたま市,関東,3300056,Natalie Newman,Nestle,1089,FinanceHub,FEYPGZVZ6U,280.792,1,0.2,35.099
2310,関東-2021-120418,2021/06/12,20210612,埼玉,さいたま市,関東,3300056,Natalie Newman,Nestle,1089,Marketing Suite - Gold,XSFSS7QBYC,68.448,4,0.2,7.7004
2311,関東-2021-120418,2021/06/12,20210612,埼玉,さいたま市,関東,3300056,Natalie Newman,Nestle,1089,ChatBot Plugin,2D04PKL2QJ,88.04,5,0.2,6.603
2312,関東-2021-120418,2021/06/12,20210612,埼玉,さいたま市,関東,3300056,Natalie Newman,Nestle,1089,ChatBot Plugin,2C2N4JF6Z2,15.872,1,0.2,1.984
2313,関東-2021-120418,2021/06/12,20210612,埼玉,さいたま市,関東,3300056,Natalie Newman,Nestle,1089,Marketing Suite - Gold,TZBY98OG6Y,215.592,3,0.2,-48.5082
2314,中部-2021-122035,2021/07/21,20210721,新潟,上越市,中部,9430871,Max Hardacre,関西電力,1023,FinanceHub,EG7FR3FTOI,14.62,2,0,6.8714
2315,中部-2021-122035,2021/07/21,20210721,新潟,上越市,中部,9430871,Max Hardacre,関西電力,1023,OneView,S2H6I3VQBS,416.32,2,0,112.4064
2316,中部-2021-122035,2021/07/21,20210721,新潟,上越市,中部,9430871,Max Hardacre,関西電力,1023,ContactMatcher,U5Y3V13FS5,43,5,0,20.21
2317,中部-2021-122035,2021/07/21,20210721,新潟,上越市,中部,9430871,Max Hardacre,関西電力,1023,FinanceHub,FU22YM8TII,182.94,3,0,27.441
2318,中部-2021-122035,2021/07/21,20210721,新潟,上越市,中部,9430871,Max Hardacre,関西電力,1023,ContactMatcher,136M8Y522R,60.83,7,0,30.415
2319,中部-2021-122035,2021/07/21,20210721,新潟,上越市,中部,9430871,Max Hardacre,関西電力,1023,Data Smasher,PE6FYJN44H,389.97,3,0,132.5898
2320,中部-2019-117828,2019/12/23,20191223,長野,長野市,中部,3810072,Wanda Gill,楽天グループ,1094,OneView,JS3RERJ0ZV,194.32,4,0,56.3528
2321,関東-2021-165491,2021/03/21,20210321,神奈川,横浜市,関東,2200001,Harry McGrath,Valero Energy,1093,Data Smasher,DOUSUUTC1J,265.93,7,0,63.8232
2322,中部-2019-109470,2019/12/31,20191231,岐阜,岐阜市,中部,5008176,Max Ross,三井住友,1042,ContactMatcher,PZLMXFMGLN,94.74,3,0,44.5278
2323,中部-2019-109470,2019/12/31,20191231,岐阜,岐阜市,中部,5008176,Max Ross,三井住友,1042,ContactMatcher,N9D4SZGCZG,60.64,4,0,27.8944
2324,中部-2019-109470,2019/12/31,20191231,岐阜,岐阜市,中部,5008176,Max Ross,三井住友,1042,ContactMatcher,I9GGVUXLWI,76.3,5,0,38.15
2325,中部-2019-109470,2019/12/31,20191231,岐阜,岐阜市,中部,5008176,Max Ross,三井住友,1042,ContactMatcher,5Z8VJ3UZ0T,364.8,12,0,167.808
2326,関西-2019-105102,2019/09/15,20190915,大阪,大阪市,関西,5300044,James Terry,みずほ,1065,ContactMatcher,ZH8TL1OFKB,79.872,3,0.2,29.952
2327,関西-2019-105102,2019/09/15,20190915,大阪,大阪市,関西,5300044,James Terry,みずほ,1065,Marketing Suite,8NSEB440F2,46.384,1,0.2,1.1596
2328,関西-2019-105102,2019/09/15,20190915,大阪,大阪市,関西,5300044,James Terry,みずほ,1065,Support,PTDITSVWPV,12.96,2,0,6.2208
2329,関西-2021-138422,2021/09/24,20210924,奈良,天理市,関西,6320082,Carl Ince,Intel,1051,SaaS Connector Pack - Gold,N45TH8GYNU,14.352,3,0.2,5.2026
2330,中部-2019-147739,2019/12/25,20191225,愛知,名古屋市,中部,4610035,Faith Blake,ゆうちょ銀行,1011,SaaS Connector Pack,98PY2DU6GL,547.136,4,0.2,-68.392
2331,関東-2020-155187,2020/09/25,20200925,東京,千代田区,関東,1006116,Richard Davidson,Intel,1051,Marketing Suite - Gold,6S89PSGYJH,41.96,2,0,2.9372
2332,関東-2020-155187,2020/09/25,20200925,東京,千代田区,関東,1006116,Richard Davidson,Intel,1051,Support,7Y0ZR6MAQA,41.7,5,0,20.85
2333,九州-2021-169285,2021/03/22,20210322,鹿児島,霧島市,九州,8994304,Leonard Cameron,セブン銀行,1006,Support,1TB56ANDHL,277.4,5,0,133.152
2334,九州-2021-169285,2021/03/22,20210322,鹿児島,霧島市,九州,8994304,Leonard Cameron,セブン銀行,1006,Support,I6S5TX6330,5.78,1,0,2.8322
2335,関西-2018-140886,2018/09/30,20180930,滋賀,大津市,関西,5200864,Frank Hart,ソフトバンク,1010,OneView,KHXP60XXBY,69.216,6,0.2,11.2476
2336,中国-2021-152695,2021/12/11,20211211,広島,尾道市,中国,7222431,Jasmine Springer,KDDI,1022,SaaS Connector Pack - Gold,LPEJBEXKGL,10.86,3,0,5.1042
2337,中国-2021-152695,2021/12/11,20211211,広島,尾道市,中国,7222431,Jasmine Springer,KDDI,1022,OneView,OCVFHL0EH1,426.79,7,0,123.7691
2338,関西-2018-110639,2018/08/23,20180823,大阪,大阪市,関西,5430051,Sean Taylor,Engie,1062,Support,0FIEWTJZK0,25.92,4,0,12.4416
2339,関西-2018-110639,2018/08/23,20180823,大阪,大阪市,関西,5430051,Sean Taylor,Engie,1062,Support,0S1M1ODLN2,45.92,4,0,22.5008
2340,関東-2018-121727,2018/08/19,20180819,千葉,千葉市,関東,2600022,Kimberly Harris,Intel,1051,ChatBot Plugin,JP0KR0511I,10.72,2,0.2,1.742
2341,関西-2020-137736,2020/11/11,20201111,和歌山,海南市,関西,6420015,Andrew Reid,楽天グループ,1094,ChatBot Plugin,E7P6BIJFCU,41.86,7,0,10.465
2342,中国-2018-143231,2018/12/31,20181231,広島,広島市,中国,7300055,William Lewis,JAバンク,1035,SaaS Connector Pack,UOXY1HUTYU,63.2,5,0,23.384
2343,中国-2018-143231,2018/12/31,20181231,広島,広島市,中国,7300055,William Lewis,JAバンク,1035,Data Smasher,782XD8MDVV,113.97,3,0,27.3528
2344,九州-2018-155894,2018/07/26,20180726,長崎,長崎市,九州,8511201,Emma Thomson,Oracle,1072,Marketing Suite - Gold,GW1TFI03YE,123.552,3,0.2,-29.3436
2345,関西-2020-119025,2020/02/22,20200222,三重,津市,関西,5140022,Oliver Coleman,Panasonic,1091,OneView,N5FE5MXOEN,490.32,9,0,137.2896
2346,九州-2020-159373,2020/03/14,20200314,福岡,久留米市,九州,8300062,Ava Ellison,Oracle,1072,Support,N9RPJKRJMD,70.08,5,0.2,24.528
2347,九州-2020-159373,2020/03/14,20200314,福岡,久留米市,九州,8300062,Ava Ellison,Oracle,1072,ContactMatcher,01D2U6R0XW,1.272,2,0.8,-2.1624
2348,九州-2020-159373,2020/03/14,20200314,福岡,久留米市,九州,8300062,Ava Ellison,Oracle,1072,ContactMatcher,RXJM9UP67F,557.585,5,0.3,0
2349,関東-2021-109701,2021/12/03,20211203,東京,千代田区,関東,1006003,Kimberly North,ヤマダ電機,1048,ContactMatcher,DEBTO0E8RL,9.024,6,0.2,3.1584
2350,関東-2021-109701,2021/12/03,20211203,東京,千代田区,関東,1006003,Kimberly North,ヤマダ電機,1048,ContactMatcher,T2WQFM9YHY,69.456,2,0.2,22.5732
2351,関東-2021-109701,2021/12/03,20211203,東京,千代田区,関東,1006003,Kimberly North,ヤマダ電機,1048,Support,M93C61K7Q5,10.86,2,0,5.3214
2352,関東-2021-109701,2021/12/03,20211203,東京,千代田区,関東,1006003,Kimberly North,ヤマダ電機,1048,OneView,WNG8DEHYLK,79.47,3,0,22.2516
2353,関東-2021-109701,2021/12/03,20211203,東京,千代田区,関東,1006003,Kimberly North,ヤマダ電機,1048,ChatBot Plugin,2W2LGJV0F5,10.08,6,0,5.04
2354,関東-2019-111514,2019/08/31,20190831,東京,港区,関東,1050014,Emma Stewart,Marathon Petroleum,1061,Marketing Suite,TY2GN8WNGO,1552.831,7,0.15,200.9546
2355,関東-2019-111514,2019/08/31,20190831,東京,港区,関東,1050014,Emma Stewart,Marathon Petroleum,1061,ContactMatcher,R416PWGRZD,137.24,5,0.2,46.3185
2356,関東-2019-111514,2019/08/31,20190831,東京,港区,関東,1050014,Emma Stewart,Marathon Petroleum,1061,Data Smasher,L5NUG2HNYA,36.51,1,0,15.6993
2357,関東-2019-111514,2019/08/31,20190831,東京,港区,関東,1050014,Emma Stewart,Marathon Petroleum,1061,Big Ol Database,1JBXUSZAD6,239.976,3,0.2,80.9919
2358,関西-2018-148838,2018/03/17,20180317,大阪,大阪市,関西,5300003,Christopher James,農林中央金庫,1003,ContactMatcher,IW6FN1EJVT,1579.746,7,0.4,-447.5947
2359,関西-2018-148838,2018/03/17,20180317,大阪,大阪市,関西,5300003,Christopher James,農林中央金庫,1003,ContactMatcher,TWZTBPXDNH,1071.576,4,0.4,-553.6476
2360,関西-2018-148838,2018/03/17,20180317,大阪,大阪市,関西,5300003,Christopher James,農林中央金庫,1003,ContactMatcher,4TCGLGVZ9J,613.908,3,0.4,-122.7816
2361,関西-2018-148838,2018/03/17,20180317,大阪,大阪市,関西,5300003,Christopher James,農林中央金庫,1003,Support,ATRXRJ8H5W,34.86,7,0,16.3842
2362,関西-2018-148838,2018/03/17,20180317,大阪,大阪市,関西,5300003,Christopher James,農林中央金庫,1003,Support,B0KIPN392O,155.04,4,0,75.9696
2363,関東-2021-136497,2021/04/17,20210417,千葉,千葉市,関東,2600016,Joe Hughes,みずほ銀行,1054,ContactMatcher,7Q47VVFKQL,13.71,5,0.7,-10.054
2364,中部-2020-108637,2020/03/14,20200314,長野,中野市,中部,3830012,Anna Bower,TOTO,1030,SaaS Connector Pack,26EIJEH7WX,127.88,2,0,40.9216
2365,中部-2020-108637,2020/03/14,20200314,長野,中野市,中部,3830012,Anna Bower,TOTO,1030,OneView,B4GPJR7PJS,160.32,2,0,44.8896
2366,中部-2020-108637,2020/03/14,20200314,長野,中野市,中部,3830012,Anna Bower,TOTO,1030,ContactMatcher,LZ3F3MBTY8,46,4,0,20.7
2367,関東-2018-102295,2018/11/24,20181124,東京,中野区,関東,1648525,Adam Nash,セブン銀行,1006,FinanceHub,20L65NK277,120.712,1,0.2,-18.1068
2368,九州-2021-123659,2021/02/11,20210211,熊本,天草市,九州,8632201,Gabrielle Russell,RSエナジー,1062,Support,MFA2TRKNB4,23.12,4,0,11.3288
2369,関東-2020-129469,2020/09/24,20200924,千葉,松戸市,関東,2700024,Lillian Hodges,ユニファ,1064,SaaS Connector Pack,QVSER71Z9D,532.704,6,0.2,-26.6352
2370,関東-2020-129469,2020/09/24,20200924,千葉,松戸市,関東,2700024,Lillian Hodges,ユニファ,1064,ChatBot Plugin,QZG765QAYW,4.912,2,0.2,0.307
2371,中国-2021-155152,2021/07/08,20210708,山口,岩国市,中国,7400003,Irene Duncan,KDDI,1022,Data Smasher,UDN18R57N8,252,4,0,93.24
2372,九州-2020-159940,2020/07/08,20200708,長崎,佐世保市,九州,8580917,Colin Bell,関電工,1013,SaaS Connector Pack,IP2193I900,60.288,8,0.6,-27.1296
2373,九州-2020-159940,2020/07/08,20200708,長崎,佐世保市,九州,8580917,Colin Bell,関電工,1013,Storage,O6N7IR9278,2.632,1,0.2,0.8225
2374,九州-2020-159940,2020/07/08,20200708,長崎,佐世保市,九州,8580917,Colin Bell,関電工,1013,Support,BLGZPR9BQH,23.688,9,0.2,7.6986
2375,九州-2020-159940,2020/07/08,20200708,長崎,佐世保市,九州,8580917,Colin Bell,関電工,1013,FinanceHub,ZQY52QDJXJ,253.372,2,0.3,-14.4784
2376,関西-2021-119669,2021/01/25,20210125,和歌山,海南市,関西,6420015,Michelle Thomson,シーユーシー,1029,Storage,ZGVVAO0QEN,5.67,3,0,0.1134
2377,関東-2018-164616,2018/08/19,20180819,千葉,千葉市,関東,2600018,Leonard Dyer,日産自動車,1009,ContactMatcher,WOIVOVG049,76.776,4,0.7,-58.8616
2378,関東-2018-164616,2018/08/19,20180819,千葉,千葉市,関東,2600018,Leonard Dyer,日産自動車,1009,Support,053SG8LPEN,9.184,2,0.2,1.148
2379,関東-2019-148628,2019/12/06,20191206,東京,八王子市,関東,1918506,Sue Parsons,京セラ,1097,Support,UAT85FJXTT,32.75,5,0,15.065
2380,関東-2020-118052,2020/05/07,20200507,千葉,千葉市,関東,2600018,Edward Hardacre,十八親和銀行,1100,Storage,OCVTRDY1OT,7.216,2,0.2,1.7138
2381,関東-2020-118052,2020/05/07,20200507,千葉,千葉市,関東,2600018,Edward Hardacre,十八親和銀行,1100,Support,7OUDO52UMD,49.568,2,0.2,15.49
2382,関東-2020-118052,2020/05/07,20200507,千葉,千葉市,関東,2600018,Edward Hardacre,十八親和銀行,1100,SaaS Connector Pack,6S65IHMHIL,54.712,7,0.2,11.6263
2383,関東-2021-117534,2021/03/26,20210326,東京,青梅市,関東,1090042,Jennifer Bailey,Cisco Systems,1019,OneView,2VVNV06I9U,176.04,4,0,45.7704
2384,関東-2021-117534,2021/03/26,20210326,東京,青梅市,関東,1090042,Jennifer Bailey,Cisco Systems,1019,ChatBot Plugin,6WJDCR9Q8Z,16.02,9,0,4.4856
2385,関東-2021-117534,2021/03/26,20210326,東京,青梅市,関東,1090042,Jennifer Bailey,Cisco Systems,1019,ContactMatcher,UE3XB35VWS,185.92,4,0.2,62.748
2386,関東-2021-117534,2021/03/26,20210326,東京,青梅市,関東,1090042,Jennifer Bailey,Cisco Systems,1019,Site Analytics,NE8S0J8H8C,211.168,4,0.2,15.8376
2387,関東-2021-117534,2021/03/26,20210326,東京,青梅市,関東,1090042,Jennifer Bailey,Cisco Systems,1019,Alchemy,TZIXINN5WI,479.984,2,0.2,59.998
2388,関東-2019-145065,2019/12/12,20191212,東京,新宿区,関東,1600017,Paul Harris,ジョンソン・エンド・ジョンソン,1073,Storage,PXGCFUMGW5,7.86,2,0,3.6156
2389,関東-2019-145065,2019/12/12,20191212,東京,新宿区,関東,1600017,Paul Harris,ジョンソン・エンド・ジョンソン,1073,ContactMatcher,92NRR9KNS1,24.448,2,0.2,8.8624
2390,関西-2019-127040,2019/12/06,20191206,大阪,大阪市,関西,5300003,Michael Lewis,日本通運,1098,Support,VS2YJMN6SU,6.48,1,0,3.1104
2391,関西-2019-127040,2019/12/06,20191206,大阪,大阪市,関西,5300003,Michael Lewis,日本通運,1098,Support,61Z7G73Q5Q,41.86,7,0,20.5114
2392,関西-2019-127040,2019/12/06,20191206,大阪,大阪市,関西,5300003,Michael Lewis,日本通運,1098,Data Smasher,4Q96UZ7BQ1,1619.91,9,0,97.1946
2393,関西-2019-127040,2019/12/06,20191206,大阪,大阪市,関西,5300003,Michael Lewis,日本通運,1098,SaaS Connector Pack,QYWP7JDDUN,113.92,4,0,42.1504
2394,四国-2020-128111,2020/03/18,20200318,徳島,阿南市,四国,7741760,Jacob Vaughan,みずほ,1065,ChatBot Plugin,IJLSQ9N82H,39.68,2,0,10.3168
2395,関西-2019-137897,2019/11/14,20191114,大阪,大阪市,関西,5570001,Christian Lyman,Phillips 66,1056,Data Smasher,OIRR27CM0I,37.6,2,0,2.256
2396,関西-2019-137897,2019/11/14,20191114,大阪,大阪市,関西,5570001,Christian Lyman,Phillips 66,1056,Data Smasher,C87I74NS0M,59.9,2,0,23.96
2397,関西-2019-137897,2019/11/14,20191114,大阪,大阪市,関西,5570001,Christian Lyman,Phillips 66,1056,Support,OZL6VQ2QAS,37,5,0,16.65
2398,関東-2021-169264,2021/08/15,20210815,東京,港区,関東,1055133,Cameron King,りそな銀行,1070,FinanceHub,95U7Y2HMZI,5.76,2,0,2.8224
2399,関東-2021-169264,2021/08/15,20210815,東京,港区,関東,1055133,Cameron King,りそな銀行,1070,ChatBot Plugin,0S023Z1V01,16.68,6,0,4.3368
2400,関東-2021-147361,2021/09/10,20210910,栃木,小山市,関東,3290211,Charles Hart,野村総合研究所,1033,Marketing Suite - Gold,EBNYHAJLT4,628.81,7,0,12.5762
2401,関東-2021-147361,2021/09/10,20210910,栃木,小山市,関東,3290211,Charles Hart,野村総合研究所,1033,Marketing Suite - Gold,71CCNUBDD3,56.45,5,0,14.677
2402,四国-2021-145877,2021/04/02,20210402,香川,高松市,四国,7618002,Victoria Ellison,SMBC,1068,Marketing Suite - Gold,1PJCY5V2CJ,94.2,6,0,23.55
